File,Location,Pass(Y/N),Error,ErrorLocation,Row,Column
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1209"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1217"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1226"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1231"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1236"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1245"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1253"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1262"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1267"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1272"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1277"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1282"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1287"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1296"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1304"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1313"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1318"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1323"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1332"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1340"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1349"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1354"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1359"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1364"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1369"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1374"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1379"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1384"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1389"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1398"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1406"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1415"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1420"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1425"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1434"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1442"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1451"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1456"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1461"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1466"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1471"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1476"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1485"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1493"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1502"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1507"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1512"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1521"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1529"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1538"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1543"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1548"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1557"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1565"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1574"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1579"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1584"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1593"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1601"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1610"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1615"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1620"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1629"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1637"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1646"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1651"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1656"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1665"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1673"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1682"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1687"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1692"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1697"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1702"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1707"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1712"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1717"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1722"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1727"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1732"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1737"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1746"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1754"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1763"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1768"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1773"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1778"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1783"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1788"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1793"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1798"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1803"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1812"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1820"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1829"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1834"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1839"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1848"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1856"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1865"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1870"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1875"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1884"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1892"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1901"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1906"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1911"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1920"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1928"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1937"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1942"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1947"," 27"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1956"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'SpeciesId'. One of '{IUCNId}' is expected.","N/A"," 1964"," 18"
eMammal_example_deployment_manifest.xml,/Users/jnordling/Downloads/eMammalManifestValidators/examples/eMammal_example_deployment_manifest.xml,N," Invalid content was found starting with element 'ImageInterestRanking'. One of '{ImageDateTime}' is expected.","N/A"," 1973"," 27"
